category,profile,variable,variablename,dataset,year,is_most_recent,geotype,numGeoids,base,comparison_cv,comparison_m,comparison_percent,comparison_percent_m,comparison_sum,cv,m,difference_sum,difference_percent,difference_m,difference_percent_m,previous_sum,change_sum,change_percent,change_m,change_percent_m,change_percentage_point,change_percentage_point_m,change_significant,change_percent_significant,change_percentage_point_significant,notinprofile,percent,percent_m,previous_percent,percent_significant,producttype,release_year,significant,is_reliable,comparison_is_reliable,sum,unittype,special
placeOfBirth,social,oseasia,OSEAsia,y2006_2010,,FALSE,,12,Fb2,95,111,0,0,71,95.038315,111,0,0.01,156.9777054,0.011448245,,,,,,,,0,0,0,,0.0001,0.000114482,,FALSE,,,FALSE,FALSE,FALSE,71,,FALSE
placeOfBirth,social,oscasia,OSCAsia,y2006_2010,,FALSE,,12,Fb2,11.2,522,0.001,0,2832,16.06705532,379.5391943,-1396,0.05,645.394453,0.039122852,,,,,,,,0,0,0,,0.0015,0.000391229,,FALSE,,,FALSE,TRUE,TRUE,1436,,FALSE
placeOfBirth,social,osam,OSAm,y2006_2010,,FALSE,,12,Fb2,6.7,905,0.003,0,8258,10.7338414,746.8982528,-4028,0.14,1173.406153,0.076935323,,,,,,,,0,0,0,,0.0044,0.000769353,,FALSE,,,TRUE,TRUE,TRUE,4230,,FALSE
placeOfBirth,social,oneur,ONEur,y2006_2010,,FALSE,,12,Fb2,21,354,0,0,1023,45.92200583,152.5942332,-821,0.02,385.4880024,0.015737317,,,,,,,,0,0,0,,0.0002,0.000157373,,FALSE,,,FALSE,FALSE,FALSE,202,,FALSE
placeOfBirth,social,onam,ONAm,y2006_2010,,FALSE,,12,Fb2,24.9,188,0,0,459,33.65600427,79.17070165,-316,0.01,203.9901958,0.008164523,,,,,,,,0,0,0,,0.0001,8.16452E-05,,FALSE,,,FALSE,FALSE,FALSE,143,,FALSE
placeOfBirth,social,onafr,ONAfr,y2006_2010,,FALSE,,12,Fb2,12.7,504,0.001,0,2413,20.14436298,310.8295353,-1475,0,592.1410305,0.032046961,,,,,,,,0,0,0,,0.001,0.00032047,,FALSE,,,FALSE,FALSE,TRUE,938,,FALSE
placeOfBirth,social,omafr,OMAfr,y2006_2010,,FALSE,,12,Fb2,15.6,492,0.001,0,1913,26.7384789,135.0333292,-1606,-0.07,510.1940807,0.013924323,,,,,,,,0,0,0,,0.0003,0.000139243,,TRUE,,,TRUE,FALSE,TRUE,307,,FALSE
placeOfBirth,social,oeeur,OEEur,y2006_2010,,FALSE,,12,Fb2,3.5,1557,0.009,0.001,26664,6.188231177,811.4191272,-18693,-0.08,1755.747704,0.130190998,,,,,,,,0,0,0,,0.0082,0.000833648,,FALSE,,,TRUE,TRUE,TRUE,7971,,FALSE
placeOfBirth,social,oeasia,OEAsia,y2006_2010,,FALSE,,12,Fb2,35,215,0,0,373,41.8109438,83.22259309,-252,0.01,230.5450065,0.008582771,,,,,,,,0,0,0,,0.0001,8.58277E-05,,FALSE,,,FALSE,FALSE,FALSE,121,,FALSE
placeOfBirth,social,oeafr,OEAfr,y2006_2010,,FALSE,,12,Fb2,10.8,579,0.001,0,3260,23.00686857,364.8383204,-2296,0,684.3595546,0.037618547,,,,,,,,0,0,0,,0.001,0.000376185,,FALSE,,,TRUE,FALSE,TRUE,964,,FALSE
placeOfBirth,social,ocnianec,OcniaNEC,y2006_2010,,FALSE,,12,Fb2,24.1,162,0,0,408,38.28407479,49.12229636,-330,0.01,169.2837854,0.005065915,,,,,,,,0,0,0,,0.0001,5.06591E-05,,FALSE,,,FALSE,FALSE,FALSE,78,,FALSE
placeOfBirth,social,oceania,Oceania,y2006_2010,,FALSE,,12,Fb2,6.8,780,0.002,0,6960,20.66536256,177.4514018,-6438,-0.15,799.930622,0.018295821,,,,,,,,0,0,0,,0.0005,0.000182958,,TRUE,,,TRUE,FALSE,TRUE,522,,FALSE
placeOfBirth,social,ocarib,OCarib,y2006_2010,,FALSE,,12,Fb2,4,1671,0.008,0.001,25163,10.67395891,460.036955,-22543,-0.53,1733.169063,0.110659118,,,,,,,,0,0,0,,0.0027,0.000473861,,TRUE,,,TRUE,TRUE,TRUE,2620,,FALSE
placeOfBirth,social,ocam,OCAm,y2006_2010,,FALSE,,12,Fb2,26.4,157,0,0,362,56.87038936,118.8107739,-235,0.01,196.8882932,0.012253468,,,,,,,,0,0,0,,0.0001,0.000122535,,FALSE,,,FALSE,FALSE,FALSE,127,,FALSE
placeOfBirth,social,oausnzsbr,OAusNZSbR,y2006_2010,,FALSE,,12,Fb2,14.7,287,0,0,1188,76.64860579,29,-1165,0,288.4614359,0.002990957,,,,,,,,0,0,0,,0,2.99096E-05,,FALSE,,,TRUE,FALSE,TRUE,23,,FALSE
placeOfBirth,social,ntvus,NtvUS,y2006_2010,,FALSE,,12,Pop_4,0.1,11129,0.593,0.001,4793303,0.501535514,7850.740411,-3841728,-10.78,13619.42605,0.31463562,,,,,,,,0,0,0,,0.4852,0.002983213,,TRUE,,,TRUE,TRUE,TRUE,951575,,FALSE
placeOfBirth,social,ntvprusab,NtvPRUSAb,y2006_2010,,FALSE,,12,Pop_4,0.9,4697,0.039,0.001,314025,2.580212566,1700.284094,-273966,-1.86,4995.275268,0.131870993,,,,,,,,0,0,0,,0.0204,0.000859649,,TRUE,,,TRUE,TRUE,TRUE,40059,,FALSE
placeOfBirth,social,ntvnys,NtvNYS,y2006_2010,,FALSE,,12,Pop_4,0.2,11787,0.489,0.001,3946537,0.54203158,7501.178641,-3105260,-6,13971.43693,0.317179359,,,,,,,,0,0,0,,0.429,0.003010029,,TRUE,,,TRUE,TRUE,TRUE,841277,,FALSE
placeOfBirth,social,ntvnotnys,NtvNotNYS,y2006_2010,,FALSE,,12,Pop_4,0.5,6931,0.105,0.001,846766,1.447917465,2627.10449,-736468,-4.88,7412.181798,0.164275515,,,,,,,,0,0,0,,0.0562,0.001303321,,TRUE,,,TRUE,TRUE,TRUE,110298,,FALSE
placeOfBirth,social,ntv,Ntv,y2006_2010,,FALSE,,12,Pop_4,0.1,11757,0.632,0.001,5107328,0.493898652,8056.66215,-4115694,-12.64,14252.60867,0.318413407,,,,,,,,0,0,0,,0.5056,0.00302303,,TRUE,,,TRUE,TRUE,TRUE,991634,,FALSE
placeOfBirth,social,nthrlds,Nthrlds,y2006_2010,,FALSE,,12,Fb2,9.8,376,0.001,0,2329,33.6025347,150.903943,-2056,-0.07,405.1518234,0.015562047,,,,,,,,0,0,0,,0.0003,0.00015562,,TRUE,,,TRUE,FALSE,TRUE,273,,FALSE
placeOfBirth,social,norway,Norway,y2006_2010,,FALSE,,12,Fb2,15.2,232,0,0,927,41.02488869,66.13622306,-829,0.01,241.2426165,0.006820626,,,,,,,,0,0,0,,0.0001,6.82063E-05,,FALSE,,,TRUE,FALSE,TRUE,98,,FALSE
placeOfBirth,social,nigeria,Nigeria,y2006_2010,,FALSE,,12,Fb2,4.1,1254,0.006,0,18434,11.21141857,710.6004503,-14581,-0.2,1441.342777,0.073204278,,,,,,,,0,0,0,,0.004,0.000732043,,FALSE,,,TRUE,TRUE,TRUE,3853,,FALSE
placeOfBirth,social,nicargua,Nicargua,y2006_2010,,FALSE,,12,Fb2,8.8,974,0.002,0,6761,17.38569404,490.1948592,-5047,0,1090.397634,0.050533458,,,,,,,,0,0,0,,0.0018,0.000505335,,FALSE,,,TRUE,TRUE,TRUE,1714,,FALSE
placeOfBirth,social,neur,NEur,y2006_2010,,FALSE,,12,Fb2,1.9,1493,0.016,0,48278,4.986183456,792.0113636,-38622,-0.6,1690.068342,0.081199438,,,,,,,,0,0,0,,0.01,0.000811994,,TRUE,,,TRUE,TRUE,TRUE,9656,,FALSE
placeOfBirth,social,nepal,Nepal,y2006_2010,,FALSE,,12,Fb2,10.8,854,0.002,0,4817,12.87845106,852.0627911,-795,0.21,1206.369346,0.08780246,,,,,,,,0,0,0,,0.0041,0.000878025,,FALSE,,,FALSE,TRUE,TRUE,4022,,FALSE
placeOfBirth,social,nam,NAm,y2006_2010,,FALSE,,12,Fb2,3.4,1244,0.007,0,21984,8.367723408,502.8319799,-18331,-0.32,1341.780906,0.051751842,,,,,,,,0,0,0,,0.0038,0.000517518,,TRUE,,,TRUE,TRUE,TRUE,3653,,FALSE
placeOfBirth,social,nafr,NAfr,y2006_2010,,FALSE,,12,Fb2,4,1578,0.008,0.001,24209,7.5806285,1051.60639,-15776,0.07,1896.301664,0.147320481,,,,,,,,0,0,0,,0.0087,0.001081819,,FALSE,,,TRUE,TRUE,TRUE,8433,,FALSE
placeOfBirth,social,morocco,Morocco,y2006_2010,,FALSE,,12,Fb2,8.2,959,0.002,0,7094,13.82018712,586.0878774,-4516,0.07,1123.912808,0.060401669,,,,,,,,0,0,0,,0.0027,0.000604017,,FALSE,,,TRUE,TRUE,TRUE,2578,,FALSE
placeOfBirth,social,moldova,Moldova,y2006_2010,,FALSE,,12,Fb2,8.9,634,0.001,0,4350,22.8125253,238.2939361,-3715,0,677.303477,0.024570415,,,,,,,,0,0,0,,0.0007,0.000245704,,FALSE,,,TRUE,FALSE,TRUE,635,,FALSE
placeOfBirth,social,mexico,Mexico,y2006_2010,,FALSE,,12,Fb2,2.1,6135,0.059,0.002,176147,4.084690615,3289.978723,-127184,-0.85,6961.47865,0.391277908,,,,,,,,0,0,0,,0.0505,0.003363011,,FALSE,,,TRUE,TRUE,TRUE,48963,,FALSE
placeOfBirth,social,mcdonia,Mcdonia,y2006_2010,,FALSE,,12,Fb2,13.6,467,0.001,0,2090,33.95419934,145.7806572,-1829,-0.07,489.2248972,0.015033746,,,,,,,,0,0,0,,0.0003,0.000150337,,TRUE,,,TRUE,FALSE,TRUE,261,,FALSE
placeOfBirth,social,malaysia,Malaysia,y2006_2010,,FALSE,,12,Fb2,6.1,894,0.003,0,8907,10.80154584,734.5515639,-4773,0.13,1157.066117,0.075664753,,,,,,,,0,0,0,,0.0043,0.000756648,,FALSE,,,TRUE,TRUE,TRUE,4134,,FALSE
placeOfBirth,social,mafr,MAfr,y2006_2010,,FALSE,,12,Fb2,13.3,511,0.001,0,2327,23.91287052,143.9722195,-1961,-0.06,530.8945281,0.014845311,,,,,,,,0,0,0,,0.0004,0.000148453,,TRUE,,,TRUE,FALSE,TRUE,366,,FALSE
placeOfBirth,social,lthuania,Lthuania,y2006_2010,,FALSE,,12,Fb2,12.9,292,0,0,1378,19.9214036,153.0392107,-911,0.05,329.6740815,0.015778428,,,,,,,,0,0,0,,0.0005,0.000157784,,TRUE,,,FALSE,TRUE,TRUE,467,,FALSE
placeOfBirth,social,liberia,Liberia,y2006_2010,,FALSE,,12,Fb2,13.7,788,0.001,0,3502,30.02950882,327.0183481,-2840,0,853.1617666,0.03372282,,,,,,,,0,0,0,,0.0007,0.000337228,,FALSE,,,TRUE,FALSE,TRUE,662,,FALSE
placeOfBirth,social,lebanon,Lebanon,y2006_2010,,FALSE,,12,Fb2,8.3,669,0.002,0,4889,18.4669426,387.6248186,-3613,-0.07,773.1843247,0.039961892,,,,,,,,0,0,0,,0.0013,0.000399619,,FALSE,,,TRUE,TRUE,TRUE,1276,,FALSE
placeOfBirth,social,latvia,Latvia,y2006_2010,,FALSE,,12,Fb2,10.1,401,0.001,0,2412,30.3116335,161.5549442,-2088,-0.07,432.320483,0.016659936,,,,,,,,0,0,0,,0.0003,0.000166599,,TRUE,,,TRUE,FALSE,TRUE,324,,FALSE
placeOfBirth,social,laos,Laos,y2006_2010,,FALSE,,12,Fb2,27.1,186,0,0,418,39.89654193,110.9143814,-249,0.02,216.5594607,0.011438538,,,,,,,,0,0,0,,0.0002,0.000114385,,FALSE,,,FALSE,FALSE,FALSE,169,,FALSE
placeOfBirth,social,lam,LAm,y2006_2010,,FALSE,,12,Fb2,0.4,9043,0.521,0.002,1547921,0.942954121,6879.26842,-1104429,-6.36,11362.22615,0.613017992,,,,,,,,0,0,0,,0.4574,0.005794748,,TRUE,,,TRUE,TRUE,TRUE,443492,,FALSE
placeOfBirth,social,kzkhstan,Kzkhstan,y2006_2010,,FALSE,,12,Fb2,12.2,491,0.001,0,2448,24.6675262,282.423441,-1752,0,566.4309314,0.029121794,,,,,,,,0,0,0,,0.0007,0.000291218,,FALSE,,,TRUE,FALSE,TRUE,696,,FALSE
placeOfBirth,social,kuwait,Kuwait,y2006_2010,,FALSE,,12,Fb2,18.6,289,0,0,947,30.74398165,88.50423719,-772,0.02,302.2482423,0.009126812,,,,,,,,0,0,0,,0.0002,9.12681E-05,,FALSE,,,FALSE,FALSE,TRUE,175,,FALSE
placeOfBirth,social,korea,Korea,y2006_2010,,FALSE,,12,Fb2,2.5,2911,0.023,0.001,69613,3.132770436,2488.73502,-21320,2.68,3829.846342,0.271845334,,,,,,,,0,0,0,,0.0498,0.002527843,,TRUE,,,TRUE,TRUE,TRUE,48293,,FALSE
placeOfBirth,social,kenya,Kenya,y2006_2010,,FALSE,,12,Fb2,15.3,294,0,0,1170,26.7797934,162.1141573,-802,0.04,335.7335253,0.016716846,,,,,,,,0,0,0,,0.0004,0.000167168,,FALSE,,,FALSE,FALSE,TRUE,368,,FALSE
placeOfBirth,social,jordan,Jordan,y2006_2010,,FALSE,,12,Fb2,18.1,546,0.001,0,1836,30.85314087,160.3807969,-1520,-0.07,569.0676585,0.016538948,,,,,,,,0,0,0,,0.0003,0.000165389,,TRUE,,,FALSE,FALSE,TRUE,316,,FALSE
placeOfBirth,social,japan,Japan,y2006_2010,,FALSE,,12,Fb2,4.1,1438,0.007,0,21377,7.701841619,799.4473091,-15067,0,1645.28417,0.082248192,,,,,,,,0,0,0,,0.0065,0.000822482,,FALSE,,,TRUE,TRUE,TRUE,6310,,FALSE
placeOfBirth,social,jamaica,Jamaica,y2006_2010,,FALSE,,12,Fb2,1.5,4088,0.057,0.001,168327,3.176110764,2158.742458,-127009,-1.44,4622.976638,0.241077413,,,,,,,,0,0,0,,0.0426,0.002193589,,TRUE,,,TRUE,TRUE,TRUE,41318,,FALSE
placeOfBirth,social,italy,Italy,y2006_2010,,FALSE,,12,Fb2,2,1867,0.019,0.001,55537,3.846428789,1002.509352,-39693,-0.27,2119.130482,0.143098454,,,,,,,,0,0,0,,0.0163,0.00102358,,FALSE,,,TRUE,TRUE,TRUE,15844,,FALSE
placeOfBirth,social,israel,Israel,y2006_2010,,FALSE,,12,Fb2,3.3,1371,0.008,0,25080,9.233288401,637.9278956,-20880,-0.37,1512.148472,0.06568092,,,,,,,,0,0,0,,0.0043,0.000656809,,TRUE,,,TRUE,TRUE,TRUE,4200,,FALSE
placeOfBirth,social,ireland,Ireland,y2006_2010,,FALSE,,12,Fb2,3.7,861,0.005,0,14044,6.939486094,608.2154224,-8716,0.05,1054.157009,0.062537616,,,,,,,,0,0,0,,0.0055,0.000625376,,FALSE,,,TRUE,TRUE,TRUE,5328,,FALSE
placeOfBirth,social,iraq,Iraq,y2006_2010,,FALSE,,12,Fb2,16.5,304,0,0,1121,26.14735397,170.3290932,-725,0.04,348.4652063,0.017563774,,,,,,,,0,0,0,,0.0004,0.000175638,,FALSE,,,FALSE,FALSE,TRUE,396,,FALSE
placeOfBirth,social,iran,Iran,y2006_2010,,FALSE,,12,Fb2,5.9,625,0.002,0,6437,11.5848928,512.6372987,-3747,0.08,808.3452233,0.052814565,,,,,,,,0,0,0,,0.0028,0.000528146,,FALSE,,,TRUE,TRUE,TRUE,2690,,FALSE
placeOfBirth,social,indnsia,Indnsia,y2006_2010,,FALSE,,12,Fb2,11.2,901,0.002,0,4875,13.78300508,723.9502745,-1682,0.13,1155.813566,0.074609326,,,,,,,,0,0,0,,0.0033,0.000746093,,FALSE,,,FALSE,TRUE,TRUE,3193,,FALSE
placeOfBirth,social,india,India,y2006_2010,,FALSE,,12,Fb2,2.4,3037,0.026,0.001,76461,3.203996397,2562.763938,-27837,2.42,3973.805229,0.279017155,,,,,,,,0,0,0,,0.0502,0.002604814,,TRUE,,,TRUE,TRUE,TRUE,48624,,FALSE
placeOfBirth,social,hungary,Hungary,y2006_2010,,FALSE,,12,Fb2,4.4,588,0.003,0,8081,10.42206964,392.7760176,-5790,-0.06,707.1188019,0.040455291,,,,,,,,0,0,0,,0.0024,0.000404553,,FALSE,,,TRUE,TRUE,TRUE,2291,,FALSE
placeOfBirth,social,hongkong,HongKong,y2006_2010,,FALSE,,12,Fb2,3.4,1893,0.011,0.001,34028,5.223961342,1264.263422,-19316,0.42,2276.359154,0.163763136,,,,,,,,0,0,0,,0.0152,0.001296856,,FALSE,,,TRUE,TRUE,TRUE,14712,,FALSE
placeOfBirth,social,honduras,Honduras,y2006_2010,,FALSE,,12,Fb2,4.1,2239,0.011,0.001,33261,9.877787461,894.9927374,-27753,-0.53,2411.251335,0.135996462,,,,,,,,0,0,0,,0.0057,0.000921685,,TRUE,,,TRUE,TRUE,TRUE,5508,,FALSE
placeOfBirth,social,haiti,Haiti,y2006_2010,,FALSE,,12,Fb2,1.9,2739,0.03,0.001,88669,4.155394373,1682.178647,-64060,-0.46,3214.318901,0.198961094,,,,,,,,0,0,0,,0.0254,0.001720044,,FALSE,,,TRUE,TRUE,TRUE,24609,,FALSE
placeOfBirth,social,guyana,Guyana,y2006_2010,,FALSE,,12,Fb2,2.2,4871,0.046,0.002,135404,3.078900517,2565.114227,-84758,0.62,5505.129608,0.328340839,,,,,,,,0,0,0,,0.0522,0.002603991,,FALSE,,,TRUE,TRUE,TRUE,50646,,FALSE
